5d1,50a1,"広島電鉄","","舟入町"
5d1,50a3,"広島電鉄","","舟入本町"
5d1,50a5,"広島電鉄","","舟入幸町"
5d1,50a7,"広島電鉄","","舟入川口町"
5d1,50a9,"広島電鉄","","舟入南町"
5d1,50aa,"広島電鉄","","江波"
5e1,bc02,"岡山電気軌道","","岡山駅前"
5e1,bc04,"岡山電気軌道","","西川"
5e1,bc06,"岡山電気軌道","","柳川"
5e1,bc08,"岡山電気軌道","","城下"
5e1,bc0a,"岡山電気軌道","","県庁通り"
5e1,bc0c,"岡山電気軌道","","西大寺町"
5e1,bc0e,"岡山電気軌道","","小橋"
5e1,bc10,"岡山電気軌道","","中納言"
5e1,bc12,"岡山電気軌道","","門田屋敷"
5e1,bc14,"岡山電気軌道","","東山"
5e1,bc18,"岡山電気軌道","","郵便局前"
5e1,bc1a,"岡山電気軌道","","田町"
5e1,bc1c,"岡山電気軌道","","新西大寺町筋"
5e1,bc1e,"岡山電気軌道","","大雲寺前"
5e1,bc1f,"岡山電気軌道","","東田中町"
5e1,bc20,"岡山電気軌道","","清輝橋"
a01,0,"西日本鉄道","","共通"
a02,0,"西鉄バス北九州株式会社","","志井車庫"
a03,0,"西鉄高速バス","","共通"
a04,0,"西鉄バス佐賀","","共通"
a05,0,"西鉄バス久留米","","共通"
a06,0,"西鉄バス筑豊","","共通"
a08,0,"西鉄バス大牟田","","共通"
a09,0,"西鉄バス宗像","","共通"
a0a,0,"西鉄バス二日市","","共通"
a0b,0,"日田バス","","共通"
a0d,0,"昭和自動車","","共通"
a5e5,e0f,"阪急バス","","勝尾寺口"
c2a,0,"京成バス","","共通"
c2b,0,"小湊鐡道（バス）","","共通"
c2c,0,"千葉交通","","共通"
c2d,0,"船橋新京成バス","","共通"
c2e,0,"習志野新京成バス","","共通"
c2f,0,"松戸新京成バス","","共通"
c32,0,"千葉中央バス","","共通"
c37,0,"東京ベイシティ交通","","共通"
c39,0,"千葉海浜交通","","共通"
c3a,0,"千葉内陸バス","","共通"
c3b,0,"ちばレインボーバス","","共通"
c3c,0,"ちばフラワーバス","","共通"
c3d,0,"ちばグリーンバス","","共通"
c3e,0,"ちばシティバス","","共通"
c42,0,"平和交通","","共通"
c43,0,"あすか交通","","共通"
c44,0,"京成トランジットバス","","共通"
c48,0,"市川交通自動車","","共通"
c4a,0,"東京都交通局","","共通"
c4b,0,"東急バス","","共通"
c4c,0,"京王バス","","共通"
c4d,0,"関東バス","","共通"
c4e,0,"西武バス","","共通"
c4f,0,"国際興業バス","","共通"
c50,0,"小田急バス","","共通"
c51,0,"東武バス","","共通"
c52,0,"立川バス","","共通"
c53,0,"西東京バス","","共通"
c57,0,"フジエクスプレス","","共通"
c5a,0,"小田急箱根高速バス","","共通"
c5b,0,"ジェイアールバス関東","","共通"
c5c,0,"日立自動車交通","","共通"
c62,0,"多摩バス","","共通"
c65,0,"京成タウンバス","","共通"
c69,0,"京浜急行バス","","共通"
c6a,0,"横浜市交通局","","共通"
c6b,0,"神奈川中央交通","","共通"
c6c,0,"川崎鶴見臨港バス","","共通"
c6d,0,"箱根登山バス","","共通"
c6e,0,"伊豆箱根バス","","共通"
c6f,0,"江ノ電バス","","共通"
c70,0,"川崎市バス","","共通"
c71,0,"相鉄バス","","共通"
c72,0,"富士急湘南バス","","共通"
c74,0,"江ノ電バス藤沢","","共通"
c7c,0,"相鉄バス","","共通"
c7e,0,"山梨交通","","共通"
c80,0,"富士急行","","共通"
c81,0,"富士急山梨バス","","共通"
c82,0,"富士急平和観光バス","","共通"
c83,0,"富士急シティバス","","共通"
c84,0,"富士急静岡バス","","共通"
c85,0,"東京急行電鉄","世田谷","世田谷線共通"
c89,0,"京成バスシステム","","共通"
d18,15,"しずてつジャストライン","","新静岡バスセンター"
d18,2715,"しずてつジャストライン","","新静岡"
d18,271a,"しずてつジャストライン","","静岡駅前"
d18,271f,"しずてつジャストライン","","県庁・静岡市役所葵区役所前"
d18,2729,"しずてつジャストライン","","八千代町"
d18,2a62,"しずてつジャストライン","","市民文化会館入口"
d18,2ada,"しずてつジャストライン","","沓ノ谷三丁目"
d18,2b77,"しずてつジャストライン","","瀬名川西"
d18,2c60,"しずてつジャストライン","","静岡IC入口"
d18,2c6f,"しずてつジャストライン","","中島"
d18,2d46,"しずてつジャストライン","","草薙駅前"
d18,2ebd,"しずてつジャストライン","","静大前"
d18,2f26,"しずてつジャストライン","","南郵便局ツインメッセ"
d18,4e66,"しずてつジャストライン","","興津中町"
e0d,e0d,"コトデンバス","","北加賀屋4丁目"
e16,2a1e,"京阪バス","","JR大住駅"
e16,3204,"京都交通","","星の坂(1)番"
e16,3213,"京阪バス","","京大桂キャンパス"
e16,3215,"京阪バス","","京都駅前"
e16,3219,"京阪バス","","桂駅西口"
e16,321d,"京阪バス","","桂坂口"
e16,3224,"京阪バス","","芸大前"
e16,3300,"京阪バス","","枚方市駅"
e16,3c00,"京阪バス","","阪急高槻"
e16,3c0a,"京阪バス","","JR高槻駅"
e16,3c33,"京阪バス","","松原"
e16,3c37,"京阪バス","","辻子"
e16,4715,"京阪バス","","西大路四条"
e16,5a33,"京阪京都交通","","亀岡駅前"
e16,a2f,"京阪バス","","頼政塚前"
e16,a33,"京阪バス","","亀岡駅前"
e16,e34,"京阪京都交通","","本町西"
e1f,1,"大阪シティバス","","済生会病院前"
e1f,10,"大阪シティバス","","三津屋北三丁目"
e1f,100,"大阪シティバス","","淡路五丁目"
e1f,1000,"大阪シティバス","","泉尾上公園"
e1f,1001,"大阪シティバス","","三軒家住宅"
e1f,1002,"大阪シティバス","","泉尾二丁目"
e1f,1003,"大阪シティバス","","泉尾中公園"
e1f,1004,"大阪シティバス","","泉尾七丁目"
e1f,1005,"大阪シティバス","","泉尾浜公園"
e1f,1006,"大阪シティバス","","泉尾浜公園集会所"
e1f,1007,"大阪シティバス","","北恩加島小学校"
e1f,1008,"大阪シティバス","","北村一丁目北"
e1f,1009,"大阪シティバス","","北村一丁目"
e1f,100a,"大阪シティバス","","千島第二住宅"
e1f,100b,"大阪シティバス","","泉尾病院"
e1f,100c,"大阪シティバス","","小林小学校"
e1f,100d,"大阪シティバス","","小林斎場"
e1f,100e,"大阪シティバス","","小林住宅北"
e1f,100f,"大阪シティバス","","小林住宅"
e1f,101,"大阪シティバス","","長橋三丁目"
e1f,1010,"大阪シティバス","","平尾公園"
e1f,1011,"大阪シティバス","","平尾中"
e1f,1012,"大阪シティバス","","南恩加島二丁目"
e1f,1013,"大阪シティバス","","南恩加島二丁目北"
e1f,1014,"大阪シティバス","","ふれあい福祉センター"
e1f,1015,"大阪シティバス","","産土神社"
e1f,1016,"大阪シティバス","","西喜連第二住宅"
e1f,1017,"大阪シティバス","","喜連西小学校"
e1f,1018,"大阪シティバス","","喜連西三丁目"
e1f,1019,"大阪シティバス","","西喜連コミュニティ会館"
e1f,101a,"大阪シティバス","","東住吉高校"
e1f,101c,"大阪シティバス","","春日出南二丁目"
e1f,101d,"大阪シティバス","","伝法二丁目"
e1f,101e,"大阪シティバス","","伝法二丁目西"
e1f,101f,"大阪シティバス","","此花ふれあいセンター"
e1f,1020,"大阪シティバス","","伝法一丁目東"
e1f,1021,"大阪シティバス","","大開四丁目"
e1f,1022,"大阪シティバス","","西九条三丁目"
e1f,1023,"大阪シティバス","","西九条西公園"
e1f,1024,"大阪シティバス","","西九条四丁目"
e1f,1025,"大阪シティバス","","西九条二丁目"
e1f,1026,"大阪シティバス","","玉造本町"
e1f,1027,"大阪シティバス","","空清町"
e1f,1028,"大阪シティバス","","清水谷町"
e1f,1029,"大阪シティバス","","四天王寺前夕陽ヶ丘"
e1f,102a,"大阪シティバス","","花博記念公園北口"
e1f,102b,"大阪シティバス","","地下鉄井高野"
e1f,102c,"大阪シティバス","","地下鉄瑞光四丁目"
e1f,102d,"大阪シティバス","","地下鉄新森古市"
e1f,102e,"大阪シティバス","","北江口二丁目"
e1f,102f,"大阪シティバス","","井高野郵便局"
e1f,103,"大阪シティバス","","三津屋北二丁目"
e1f,1030,"大阪シティバス","","大阪経大正門"
e1f,1031,"大阪シティバス","","小松中"
e1f,1032,"大阪シティバス","","小松東"
e1f,1033,"大阪シティバス","","小松南"
e1f,1034,"大阪シティバス","","大道北公園"
e1f,1035,"大阪シティバス","","大道南小学校"
e1f,1036,"大阪シティバス","","大桐郵便局"
e1f,1037,"大阪シティバス","","豊里三丁目"
e1f,1038,"大阪シティバス","","豊里五丁目"
e1f,1039,"大阪シティバス","","豊里七丁目"
e1f,103a,"大阪シティバス","","豊里郷土史料館"
e1f,103b,"大阪シティバス","","豊里郵便局"
e1f,103c,"大阪シティバス","","南江口住宅"
e1f,103d,"大阪シティバス","","鳩ヶ瀬会館"
e1f,103e,"大阪シティバス","","本田二丁目"
e1f,103f,"大阪シティバス","","地下鉄九条"
e1f,104,"大阪シティバス","","長柄国分寺"
e1f,105,"大阪シティバス","","都島橋"
e1f,106,"大阪シティバス","","都島本通一丁目"
e1f,107,"大阪シティバス","","地下鉄都島"
e1f,108,"大阪シティバス","","高倉町一丁目"
e1f,109,"大阪シティバス","","高倉町二丁目"
e1f,10a,"大阪シティバス","","高倉町三丁目"
e1f,10b,"大阪シティバス","","赤川一丁目"
e1f,10c,"大阪シティバス","","赤川三丁目"
e1f,10d,"大阪シティバス","","生江"
e1f,10e,"大阪シティバス","","城北公園前"
e1f,10f,"大阪シティバス","","中宮"
e1f,11,"大阪シティバス","","神崎川駅"
e1f,110,"大阪シティバス","","大宮小学校前"
e1f,111,"大阪シティバス","","今市"
e1f,112,"大阪シティバス","","地下鉄太子橋今市"
e1f,113,"大阪シティバス","","守口車庫前"
e1f,114,"大阪シティバス","","長吉川辺一丁目"
e1f,115,"大阪シティバス","","長吉川辺二丁目"
e1f,116,"大阪シティバス","","恵我小学校"
e1f,117,"大阪シティバス","","長吉川辺四丁目"
e1f,11a,"大阪シティバス","","太融寺町"
e1f,11b,"大阪シティバス","","源八橋"
e1f,11c,"大阪シティバス","","中野町四丁目"
e1f,11d,"大阪シティバス","","中野町三丁目"
e1f,11e,"大阪シティバス","","都島区役所前"
e1f,11f,"大阪シティバス","","都島中通"
e1f,120,"大阪シティバス","","都島中通二丁目"
e1f,121,"大阪シティバス","","都島中通三丁目"
e1f,122,"大阪シティバス","","都島本通五丁目"
e1f,123,"大阪シティバス","","内代町"
e1f,124,"大阪シティバス","","御幸町一丁目"
e1f,125,"大阪シティバス","","御幸町二丁目"
e1f,126,"大阪シティバス","","高殿二丁目"
e1f,127,"大阪シティバス","","旭陽中学校前"
e1f,128,"大阪シティバス","","新喜多東一丁目"
e1f,129,"大阪シティバス","","西天満"
e1f,12a,"大阪シティバス","","堀川小学校前"
e1f,12b,"大阪シティバス","","東天満"
e1f,12c,"大阪シティバス","","桜の宮橋"
e1f,12d,"大阪シティバス","","東野田"
e1f,12e,"大阪シティバス","","京橋北口"
e1f,12f,"大阪シティバス","","蒲生桜小橋"
e1f,13,"大阪シティバス","","城東区保健福祉センター分館"
e1f,130,"大阪シティバス","","蒲生三丁目"
e1f,131,"大阪シティバス","","地下鉄蒲生四丁目"
e1f,132,"大阪シティバス","","今福西四丁目"
e1f,133,"大阪シティバス","","今福大橋"
